6.112,8139038.61672329,8108332.66643037,2122879.57155843,1.15977397648876,0.967393606269664
6.212,8151690.40281296,8108620.75663856,2112858.2094664,1.15866929947209,0.967688186807442
6.312,8152916.86838807,8108915.08187601,2111952.34946428,1.1585620310054,0.967716791731894
6.413,8156952.28850757,8109237.44589054,2108798.60917655,1.15820886055657,0.967810970518248
6.513,8153454.6761489,8109531.24700041,2111681.73514333,1.15851498343228,0.967729337751391
6.613,8161069.61639012,8109873.69337345,2105652.9346065,1.15784816249604,0.967907156667721
6.713,8151726.26958608,8110151.7825543,2113228.41919876,1.15866616296722,0.967689023208742
6.813,8152622.83697772,8110433.98120976,2112583.60459033,1.15858775034536,0.967709933241236
6.914,8151640.18880365,8110710.50433496,2113442.95616712,1.15867369057892,0.967687015845623
7.014,8145804.00832986,8110943.68290274,2118171.1972144,1.15918368627145,0.96755101699428
7.114,8189881.36236389,8111468.18382016,2082677.73070144,1.15531386655775,0.968582968917934
7.214,8152508.08729172,8111740.87320208,2113015.99436276,1.15859778716096,0.967707256757077
7.314,8163087.38117177,8112082.04475311,2104600.43332941,1.15767126362114,0.967954329701028
7.415,8142526.94872651,8112286.35183412,2121136.553493,1.15946973551597,0.967474737195742
7.515,8168120.28355956,8112657.34004423,2100686.01495615,1.15722964373487,0.968072095004036
7.615,8167813.05446715,8113023.82184371,2101029.31285508,1.15725661767678,0.968064901952858
7.715,8161584.88522483,8113346.48552559,2106139.52663357,1.15780299682586,0.967919200846438
7.815,8150937.12812413,8113596.25631521,2114758.15877136,1.15873516607445,0.967670622380147
7.916,8166984.13470452,8113954.52716424,2101940.40156143,1.15732938458986,0.968045497442703
8.016,8172062.18741523,8114340.62314931,2097930.4650038,1.15688337359676,0.96816443370753
8.116,8140297.63353007,8114513.09434242,2123495.33575324,1.15966419881816,0.967422880315156
8.216,8172890.07243235,8114900.97980819,2097404.13502697,1.15681060668368,0.968183838217685
8.317,8168513.21719181,8115260.75626654,2101042.29678209,1.15719514218125,0.968081295418333
8.417,8148575.97173451,8115482.11900733,2117140.15911256,1.15894154809517,0.967615587174622
8.517,8175857.65109798,8115883.28385266,2095249.20625527,1.15654964947816,0.968253426805825
8.617,8168048.83700351,8116229.89754427,2101668.88329521,1.15723591674461,0.968070422201436
8.717,8145825.55929458,8116426.54573365,2119585.82614654,1.15918180436852,0.96755151883506
8.818,8165290.04107288,8116754.4547364,2104034.67373598,1.1574780549209,0.968005852021094
8.918,8178894.31571082,8117167.34265396,2093111.25974774,1.15628241926288,0.968324688196565
9.018,8165604.60961666,8117489.18377132,2103971.01277158,1.157450453678,0.968013212352532
9.118,8172511.83556838,8117854.78143702,2098474.3902387,1.15684385363535,0.968174972363907
9.218,8180333.44072075,8118269.92049782,2092223.62705811,1.15615570446596,0.968358478809076
9.319,8163867.02999684,8118575.90971534,2105655.98429272,1.15760288781489,0.967972563249363
9.419,8172768.75501318,8118935.99373695,2098545.46457549,1.15682127080025,0.968180994453265
9.519,8180625.47785349,8119345.88912829,2092262.95653817,1.156129985126,0.968365337299734
9.619,8173332.49347119,8119704.60278316,2098286.66227105,1.15677171402324,0.968194209593802
9.719,8172476.15102619,8120055.24300537,2099072.16188999,1.15684699014022,0.968174135962607
9.82,8193560.73082236,8120548.51740254,2081991.42437245,1.15498892465279,0.96866962009259
9.92,8176363.919978,8120919.38249582,2096137.75775818,1.15650511110894,0.968265303704282
10.02,8174174.3873709,8121273.2350426,2098008.43593261,1.15669769250821,0.968213948664476
10.12,8178352.73020064,8121652.49939115,2094708.78821625,1.15633009413697,0.968311974896809
10.22,8162887.0803461,8121926.48230638,2107316.15277041,1.15768882804844,0.96794964585375
10.321,8189625.52825015,8122380.79132559,2085689.26374316,1.15533644939284,0.968576946828575
10.421,8191671.74589013,8122841.19463978,2084129.77013053,1.15515578671209,0.968625123543442
10.521,8183558.92412516,8123244.63321355,2090873.96912979,1.15587153712437,0.968434256766835
10.621,8179051.07693916,8123615.43877981,2094646.28468668,1.15626861864143,0.968328368362284
10.721,8178295.7169841,8123978.76154631,2095355.19718455,1.15633511254476,0.968310636654729
10.822,8187777.35465785,8124406.89573727,2087723.48719361,1.1554995476463,0.968533453960987
10.922,8178309.97036351,8124765.05437946,2095546.39173611,1.15633385794282,0.968310971215249
11.022,8173817.67399586,8125090.98420367,2099284.5092442,1.15672905755696,0.968205584651479
11.122,8199271.98744213,8125583.87941569,2078582.67522284,1.15448394736805,0.968804280701852
11.222,8180397.54823944,8125948.08849533,2094150.1513043,1.15615005875719,0.968359984331416
11.323,8170148.8419801,8126244.70716527,2102560.44085604,1.15705149025802,0.968119602597862
11.423,8190812.17704315,8126673.725315,2085818.44815581,1.15523169013005,0.968604882631988
